name,latitude,longitude,common_name,scientific_name,indivuals,source,state
omveer,28.49406689,77.26750184,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Grass Yellow,Eurema hecabe,1,inat,Delhi
omveer,28.49406689,77.26750184,Blue Pierrots,Tarucus,1,inat,Delhi
omveer,28.49406689,77.26750184,Striped Pierrot,Tarucus nara,1,inat,Delhi
omveer,28.49406689,77.26750184,Lemon Pansy,Junonia lemonias,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Lemon Pansy,Junonia lemonias,1,inat,Delhi
omveer,28.49406689,77.26750184,Danaid Eggfly,Hypolimnas misippus,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Lemon Pansy,Junonia lemonias,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
lakhankohli,28.495098,77.2845128,Common Evening Brown,Melanitis leda,1,inat,Delhi
lakhankohli,28.49406689,77.26750184,Common Banded Awl,Hasora chromus,1,inat,Delhi
lakhankohli,28.50048806,77.26188639,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
lakhankohli,28.50048869,77.2618875,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
lakhankohli,28.50048869,77.2618875,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
lakhankohli,28.49406689,77.26750184,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
lakhankohli,28.49368353,77.26633072,Zebra Blue,Leptotes plinius,1,inat,Delhi
lakhankohli,28.49396078,77.26871147,Pioneer White,Belenois aurota,1,inat,Delhi
omveer,28.49406689,77.26750184,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
omveer,28.49406689,77.26750184,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
omveer,28.49406689,77.26750184,Dark Grass Blue,Zizeeria karsandra,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Danaid Eggfly,Hypolimnas misippus,1,inat,Delhi
sudeepkumar,28.44952251,77.21185744,Common Red Flash,Rapala iarbus,1,inat,Delhi
sudeepkumar,28.45317253,77.20970893,Mottled Emigrant,Catopsilia pyranthe,1,inat,Delhi
sudeepkumar,28.46307039,77.21540108,Lemon Pansy,Junonia lemonias,1,inat,Delhi
sudeepkumar,28.45322687,77.21430577,Blue Tiger,Tirumala limniace,1,inat,Delhi
sudeepkumar,28.45422869,77.21393853,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
geetayadav,28.49379256,77.2666318,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
lakhankohli,28.50092528,77.26159069,Plains Cupid,Chilades pandava,1,inat,Delhi
lakhankohli,28.50092528,77.26159069,Plains Cupid,Chilades pandava,1,inat,Delhi
lakhankohli,28.49354778,77.26629719,Zebra Blue,Leptotes plinius,1,inat,Delhi
lakhankohli,28.49372139,77.26631678,Indian Palm Bob,Suastus gremius,1,inat,Delhi
chandrabhushanmaurya,28.53509863,77.17615458,Common Grass Yellow,Eurema hecabe,1,inat,Delhi
chandrabhushanmaurya,28.53521196,77.17614775,Common Leopard,Phalanta phalantha,1,inat,Delhi
chandrabhushanmaurya,28.53515327,77.1761868,Swifts and Allies,Baorini,1,inat,Delhi
chandrabhushanmaurya,28.52898269,77.17314019,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
yusufzai,28.5930959,77.2196794,Yellow Orange Tip,Ixias pyrene,1,inat,Delhi
yusufzai,28.5930959,77.2196794,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
yusufzai,28.6406214,77.2495002,Plains Cupid,Chilades pandava,1,inat,Delhi
ramalakshmiperi,28.52697473,77.16354746,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
yusufzai,28.6406214,77.2495002,Grass Skippers,Hesperiinae,1,inat,Delhi
nishandv,28.6386439,77.07206,Common Grass Yellow,Eurema hecabe,1,inat,Delhi
vedjiwan,28.540223,77.166215,Blue Pierrots,Tarucus,1,inat,Delhi
vedjiwan,28.54033268,77.16621526,,Zizeeriina,1,inat,Delhi
vedjiwan,28.54033268,77.16621526,Large Salmon Arab,Colotis fausta,1,inat,Delhi
vedjiwan,28.54033268,77.16621526,Plain Tiger,Danaus chrysippus,1,inat,Delhi
vedjiwan,28.54033268,77.16621526,Gram Blue,Euchrysops cnejus,1,inat,Delhi
vedjiwan,28.54033268,77.16621526,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
vedjiwan,28.54033268,77.16621526,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
vedjiwan,28.54033268,77.16621526,Small Branded Swift,Pelopidas mathias,1,inat,Delhi
vedjiwan,28.54033268,77.16621526,Plains Cupid,Chilades pandava,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Striped Tiger,Danaus genutia,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Common Banded Awl,Hasora chromus,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Rice Swift,Borbo cinnara,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Rice Swift,Borbo cinnara,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Typical Blues,Polyommatini,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Common Gull,Cepora nerissa,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,White Orange Tip,Ixias marianne,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Lemon Pansy,Junonia lemonias,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Dark Grass Blue,Zizeeria karsandra,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Blue Pierrots,Tarucus,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Dark Grass Blue,Zizeeria karsandra,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Striped Pierrot,Tarucus nara,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Little Orange-tip,Colotis etrida,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Common Banded Awl,Hasora chromus,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Common Pierrot,Castalius rosimon,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Dark Grass Blue,Zizeeria karsandra,1,inat,Delhi
irajender,28.49348169,77.26702172,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
irajender,28.49348169,77.26702172,Yellow Orange Tip,Ixias pyrene,1,inat,Delhi
irajender,28.49348169,77.26702172,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
irajender,28.49348169,77.26702172,Silverlines,Cigaritis,1,inat,Delhi
irajender,28.49348169,77.26702172,Zebra Blue,Leptotes plinius,1,inat,Delhi
irajender,28.49348169,77.26702172,Plains Cupid,Chilades pandava,1,inat,Delhi
irajender,28.49348169,77.26702172,Plains Cupid,Chilades pandava,1,inat,Delhi
irajender,28.49348169,77.26702172,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
irajender,28.49348169,77.26702172,Lemon Pansy,Junonia lemonias,1,inat,Delhi
omveer,28.49406689,77.26750184,Little Orange-tip,Colotis etrida,1,inat,Delhi
varsha10,28.67082333,77.09371833,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
varsha10,28.67080667,77.09368667,Small Grass Yellow,Eurema brigitta,1,inat,Delhi
varsha10,28.67118167,77.09429833,"Buckeyes, Commodores, and Allies",Junoniini,1,inat,Delhi
varsha10,28.67184667,77.09406167,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
varsha10,28.67250333,77.094105,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
varsha10,28.67249833,77.094115,Spotless Grass Yellow,Eurema laeta,1,inat,Delhi
varsha10,28.67228,77.09424,Lemon Pansy,Junonia lemonias,1,inat,Delhi
varsha10,28.67274833,77.09441833,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
varsha10,28.67398833,77.09568833,Lemon Pansy,Junonia lemonias,1,inat,Delhi
varsha10,28.67359,77.09552333,Blues,Polyommatinae,1,inat,Delhi
varsha10,28.67353333,77.09543667,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
vedjiwan,28.5402232,77.1662154,Mottled Emigrant,Catopsilia pyranthe,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Small Grass Blues,Zizula,1,inat,Delhi
vedjiwan,28.54027082,77.16616631,Small Grass Blues,Zizula,1,inat,Delhi
vedjiwan,28.54027082,77.16616631,Rice Swift,Borbo cinnara,1,inat,Delhi
vedjiwan,28.54027082,77.16616631,Common Banded Awl,Hasora chromus,1,inat,Delhi
vedjiwan,28.54027082,77.16616631,Psyche,Leptosia nina,1,inat,Delhi
vedjiwan,28.54027082,77.16616631,Common Gull,Cepora nerissa,1,inat,Delhi
vedjiwan,28.54027082,77.16616631,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
vedjiwan,28.54027082,77.16616631,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
vedjiwan,28.54027082,77.16616631,Common Castor Butterfly,Ariadne merione,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Common Albatross,Appias albina,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Common Albatross,Appias albina,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Blue Pierrots,Tarucus,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Typical Blues,Polyommatini,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Lime Blue,Chilades lajus,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Lemon Pansy,Junonia lemonias,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Tiny Grass Blue,Zizula hylax,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Rice Swift,Borbo cinnara,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Mottled Emigrant,Catopsilia pyranthe,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Mottled Emigrant,Catopsilia pyranthe,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Mottled Emigrant,Catopsilia pyranthe,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Swifts and Allies,Baorini,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Tiny Grass Blue,Zizula hylax,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Yellow Pansy,Junonia hierta,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Swifts and Allies,Baorini,1,inat,Delhi
vedjiwan,28.53060557,77.17946238,Spread-wing Skippers,Pyrginae,1,inat,Delhi
chandrabhushanmaurya,28.55569642,77.18040444,Lime Blue,Chilades lajus,1,inat,Delhi
chandrabhushanmaurya,28.55571556,77.18041131,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
chandrabhushanmaurya,28.55575589,77.18043583,Plains Cupid,Chilades pandava,1,inat,Delhi
nishandv,28.6445957,77.06903514,,Zizeeriina,1,inat,Delhi
anitamani,28.56632593,77.15940368,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
anitamani,28.56623125,77.15935899,Common Crow Butterfly,Euploea core,1,inat,Delhi
anitamani,28.5661964,77.15947462,Yellow Orange Tip,Ixias pyrene,1,inat,Delhi
anitamani,28.56632477,77.15936546,Gram Blue,Euchrysops cnejus,1,inat,Delhi
bhrigzz,28.5944436,77.2453998,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
bhrigzz,28.5944436,77.2453998,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
chandrabhushanmaurya,28.55576172,77.180421,Gram Blue,Euchrysops cnejus,1,inat,Delhi
chandrabhushanmaurya,28.60647292,77.21805881,Plains Cupid,Chilades pandava,1,inat,Delhi
sandeepkannan200,28.48883739,77.20793108,Skippers,Hesperiidae,1,inat,Delhi
sandeepkannan200,28.48918981,77.20705424,Blue Pierrots,Tarucus,1,inat,Delhi
yusufzai,28.5287423,77.1706242,Yellow Pansy,Junonia hierta,1,inat,Delhi
yusufzai,28.5287423,77.1706242,Conjoined Swift,Pelopidas conjuncta,1,inat,Delhi
yusufzai,28.5287423,77.1706242,Lemon Pansy,Junonia lemonias,1,inat,Delhi
yusufzai,28.5287423,77.1706242,Tiny Grass Blue,Zizula hylax,1,inat,Delhi
yusufzai,28.5287423,77.1706242,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
yusufzai,28.5287423,77.1706242,Small Branded Swift,Pelopidas mathias,1,inat,Delhi
yusufzai,28.5287423,77.1706242,Gram Blue,Euchrysops cnejus,1,inat,Delhi
yusufzai,28.5287423,77.1706242,Conjoined Swift,Pelopidas conjuncta,1,inat,Delhi
yusufzai,28.53469897,77.17797313,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
yusufzai,28.53941018,77.17825567,Tiny Grass Blue,Zizula hylax,1,inat,Delhi
yusufzai,28.5368465,77.1816889,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
yusufzai,28.5368465,77.1816889,Yellow Orange Tip,Ixias pyrene,1,inat,Delhi
yusufzai,28.5309072,77.180149,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
yusufzai,28.5309072,77.180149,Striped Pierrot,Tarucus nara,1,inat,Delhi
yusufzai,28.5309072,77.180149,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
yusufzai,28.5309072,77.180149,Striped Albatross,Appias libythea,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Common Crow Butterfly,Euploea core,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Common Crow Butterfly,Euploea core,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
irajender,28.49420639,77.266075,Common Grass Yellow,Eurema hecabe,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Striped Tiger,Danaus genutia,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
lakhankohli,28.494935,77.26763408,Lime Swallowtail,Papilio demoleus,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Common Pierrot,Castalius rosimon,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Danaid Eggfly,Hypolimnas misippus,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Danaid Eggfly,Hypolimnas misippus,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Plains Cupid,Chilades pandava,1,inat,Delhi
lakhankohli,28.49896739,77.26476078,Plains Cupid,Chilades pandava,1,inat,Delhi
lakhankohli,28.493929,77.26645953,Yellow Pansy,Junonia hierta,1,inat,Delhi
lakhankohli,28.493929,77.26645953,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
irajender,28.49348169,77.26702172,Yellow Pansy,Junonia hierta,1,inat,Delhi
irajender,28.49348169,77.26702172,Danaid Eggfly,Hypolimnas misippus,1,inat,Delhi
jnuteam,28.541864,77.166981,Pale Grass Blue,Pseudozizeeria maha,1,inat,Delhi
jnuteam,28.534842,77.177796,Striped Albatross,Appias libythea,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Banded Awl,Hasora chromus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Banded Awl,Hasora chromus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Banded Awl,Hasora chromus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Indian Palm Bob,Suastus gremius,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Indian Palm Bob,Suastus gremius,1,inat,Delhi
omveer,28.49406689,77.26750184,Indian Palm Bob,Suastus gremius,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Crow Butterfly,Euploea core,1,inat,Delhi
omveer,28.49406689,77.26750184,Striped Tiger,Danaus genutia,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
omveer,28.49406689,77.26750184,Danaid Eggfly,Hypolimnas misippus,1,inat,Delhi
omveer,28.49406689,77.26750184,Blue Pansy,Junonia orithya,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Evening Brown,Melanitis leda,1,inat,Delhi
omveer,28.49406689,77.26750184,Blue Pierrots,Tarucus,1,inat,Delhi
omveer,28.49406689,77.26750184,Blue Pierrots,Tarucus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Blue Pierrots,Tarucus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
aisha123,28.54840462,77.14759455,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Silverline,Cigaritis vulcanus,1,inat,Delhi
aisha123,28.557473,77.14770835,Common Jay,Graphium doson,1,inat,Delhi
omveer,28.49406689,77.26750184,Blue Pierrots,Tarucus,1,inat,Delhi
omveer,28.49406689,77.26750184,Lemon Pansy,Junonia lemonias,1,inat,Delhi
omveer,28.49406689,77.26750184,Blue Pierrots,Tarucus,1,inat,Delhi
omveer,28.49406689,77.26750184,Lemon Pansy,Junonia lemonias,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Typical Blues,Polyommatini,1,inat,Delhi
omveer,28.49406689,77.26750184,Lemon Pansy,Junonia lemonias,1,inat,Delhi
omveer,28.49406689,77.26750184,Gram Blue,Euchrysops cnejus,1,inat,Delhi
omveer,28.49406689,77.26750184,Lemon Pansy,Junonia lemonias,1,inat,Delhi
omveer,28.49406689,77.26750184,Striped Pierrot,Tarucus nara,1,inat,Delhi
omveer,28.49406689,77.26750184,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
omveer,28.49406689,77.26750184,Striped Tiger,Danaus genutia,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Crow Butterfly,Euploea core,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Striped Tiger,Danaus genutia,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Crow Butterfly,Euploea core,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Plain Tiger Butterfly,Danaus chrysippus,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Common Mormon Swallowtail,Papilio polytes,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Forget-me-not,Catochrysops strabo,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,White Orange Tip,Ixias marianne,1,inat,Delhi
omveer,28.49406689,77.26750184,Yellow Pansy,Junonia hierta,1,inat,Delhi
omveer,28.49406689,77.26750184,White Orange Tip,Ixias marianne,1,inat,Delhi
